Scenario File,Current Balance,Mean #UTXO,Current #UTXO,#Deposits,#Inputs Spent,#Withdraws,#Uneconomical outputs spent,#Change Created,#Changeless,Min Change Value,Max Change Value,Mean Change Value,Std. Dev. of Change Value,Total Fees,Mean Fees per Withdraw,Cost to Empty (10 sat/vB),Total Cost,Min Input Size,Max Input Size,Mean Input Size,Std. Dev. of Input Size,Max Output Size,Mean Output Size,Std. Dev. of Output Size,Usage
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,8.12994351,13178.0950000,10205,2254,21394,20746,0,2691,bnb: **18055** ; Total: **18055**,0.00011155,0.04986001,0.00883961723523,0.0179924624887,2.41467893,0.000116392506025,0.0693940000,2.4840729300,1,2,1.03123493686,0.173956242218,274,2.40263183264,8.61232145273,cg: **1816** ; bnb: **18055** ; manual: **875**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,8.05801550,13109.5052766,9692,2312,22070,21188,0,2803,bnb: **18385** ; Total: **18385**,0.00011155,0.04986001,0.00849751248305,0.0177088114650,2.44162861,0.000115236388994,0.0659056000,2.5075342100,1,2,1.04162733623,0.199740792222,274,2.37865773079,8.52382773530,cg: **1928** ; bnb: **18385** ; manual: **875**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,7.99842708,13038.2742500,9932,2367,22616,21633,0,3093,bnb: **18540** ; Total: **18540**,0.00011155,0.04986001,0.00773239024895,0.0170249958081,2.46230762,0.000113821828688,0.0675376000,2.5298452200,1,2,1.04543983729,0.208271610180,274,2.38334951232,8.44359406950,cg: **2152** ; bnb: **18540** ; manual: **941**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,7.91669727,12971.5546939,9640,2418,23065,22082,0,3199,bnb: **18883** ; Total: **18883**,0.00011155,0.04986001,0.00748210989059,0.0167949861469,2.49769333,0.000113109923467,0.0655520000,2.5632453300,1,2,1.04451589530,0.206242955387,274,2.36002173716,8.35909411247,cg: **2258** ; bnb: **18883** ; manual: **941**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,7.83218304,12900.6188000,9148,2466,23671,22534,0,3287,bnb: **19247** ; Total: **19247**,0.00011155,0.04986001,0.00728765840888,0.0166100176383,2.53172165,0.000112351187095,0.0622064000,2.5939280500,1,2,1.05045708707,0.218891058976,274,2.33664684477,8.27663272810,cg: **2346** ; bnb: **19247** ; manual: **941**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,7.75738536,12824.2128627,8692,2510,24324,22990,0,3444,bnb: **19546** ; Total: **19546**,0.00011155,0.04986001,0.00696696405343,0.0162931322249,2.55617156,0.000111186235755,0.0591056000,2.6152771600,1,2,1.05802522836,0.233796233543,274,2.31696389735,8.19557708502,cg: **2503** ; bnb: **19546** ; manual: **941**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,7.66647955,12744.1353077,8703,2561,24909,23439,0,3669,bnb: **19770** ; Total: **19770**,0.00011155,0.04986001,0.00655786197874,0.0158664871392,2.58457134,0.000110267986689,0.0591804000,2.6437517400,1,2,1.06271598618,0.242456592533,274,2.31733435727,8.12395350124,cg: **2671** ; bnb: **19770** ; manual: **998**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,7.61593009,12664.7198491,8262,2612,25586,23888,0,3818,bnb: **20070** ; Total: **20070**,0.00011155,0.04986001,0.00631034434259,0.0156021592254,2.60612414,0.000109097628098,0.0561816000,2.6623057400,1,2,1.07108171467,0.256966668531,274,2.29881111855,8.04861075357,cg: **2820** ; bnb: **20070** ; manual: **998**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,7.50523989,12599.2053333,10029,2650,26063,24350,0,4148,bnb: **20202** ; Total: **20202**,0.00011155,0.04986001,0.00583646066297,0.0150551212102,2.64128616,0.000108471710883,0.0681972000,2.7094833600,1,2,1.07034907598,0.255739651658,274,2.36854209446,8.00751398543,cg: **2861** ; bnb: **20202** ; manual: **1287**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,7.44393642,12551.5301818,9790,2712,26501,24788,0,4148,bnb: **20640** ; Total: **20640**,0.00011155,0.04986001,0.00583646066297,0.0150551212102,2.69852062,0.000108863991447,0.0665720000,2.7650926200,1,2,1.06910601904,0.253639453755,274,2.34436017428,7.93849796445,cg: **2861** ; bnb: **20640** ; manual: **1287**
2304-2404-bitcoind-1-2_blocks-utxotargetsv3,7.37983818,12534.2057102,9663,2724,26659,24946,0,4216,bnb: **20730** ; Total: **20730**,0.00011155,0.04986001,0.00574754674810,0.0149493282802,2.72847520,0.000109375258558,0.0657084000,2.7941836000,1,2,1.06866832358,0.252894342909,274,2.33857131404,7.91374736401,cg: **2929** ; bnb: **20730** ; manual: **1287**
