id,amount,fees,target_feerate,real_feerate,algo,num_inputs,negative_ev,num_outputs,change_amount,before_num_utxos,after_num_utxos,waste
3471,0.00050000,0.00010519,0.00067863,0.000683051948052,knapsack,1,0,2,0.02329454,205,205,6464
3472,0.00010000,0.00012975,0.00083707,0.000842532467532,knapsack,1,0,2,0.02499299,205,205,8064
3473,0.00050000,0.00016800,0.00108383,0.00109090909091,knapsack,1,0,2,0.02604366,205,205,10486
3474,0.00050000,0.00016773,0.00108210,0.00108915584416,knapsack,1,0,2,0.01457070,205,205,10669
3475,0.00010000,0.00016934,0.00109247,0.00109961038961,knapsack,1,0,2,0.02731874,205,205,10573
3476,0.00010000,0.00015205,0.00098091,0.000987337662338,knapsack,1,0,2,0.02662614,205,205,9512
3477,0.00200000,0.00013033,0.00084080,0.000846298701299,knapsack,1,0,2,0.01025976,205,205,8097
3478,0.00010000,0.00012131,0.00078260,0.000787727272727,knapsack,1,0,2,0.02527839,205,205,7497
3479,0.00050000,0.00018744,0.00120929,0.00121714285714,knapsack,1,0,2,0.02057411,205,205,11805
3480,0.00200000,0.00020585,0.00132801,0.00133668831169,knapsack,1,0,2,0.03058028,205,205,13018
3481,0.00050000,0.00023059,0.00148765,0.00149733766234,knapsack,1,0,2,0.02692134,205,205,14634
3482,0.00050000,0.00023182,0.00149560,0.00150532467532,knapsack,1,0,2,0.02805574,205,205,14740
3483,0.00050000,0.00022851,0.00147423,0.00148383116883,knapsack,1,0,2,0.03633436,205,205,14524
3484,0.00010000,0.00021714,0.00140089,0.00141000,knapsack,1,0,2,0.01658065,205,205,13783
3485,0.00050000,0.00017038,0.00109921,0.00110636363636,knapsack,1,0,2,0.03654974,205,205,10707
3486,0.00010000,0.00010793,0.00069631,0.000700844155844,knapsack,1,0,2,0.02703692,205,205,6638
3487,0.00010000,0.00015553,0.00100339,0.00100993506494,knapsack,1,0,2,0.03659608,205,205,9739
3488,0.00010000,0.00021572,0.00139169,0.00140077922078,knapsack,1,0,2,0.03652677,205,205,13665
3489,0.00010000,0.00020137,0.00129914,0.00130759740260,knapsack,1,0,2,0.03672512,205,205,12731
3490,0.00050000,0.00017346,0.00111904,0.00112636363636,knapsack,1,0,2,0.02839412,205,205,10911
3491,0.00010000,0.00015535,0.00100220,0.00100876623377,knapsack,1,0,2,0.03850741,205,205,9731
3492,0.00010000,0.00014669,0.00094637,0.000952532467532,knapsack,1,0,2,0.03680980,205,205,9167
3493,0.00010000,0.00018231,0.00117614,0.00118383116883,knapsack,1,0,2,0.03578912,205,205,11484
3494,0.00010000,0.00019305,0.00124548,0.00125357142857,knapsack,1,0,2,0.03680598,205,205,12169
3495,0.00010000,0.00019074,0.00123057,0.00123857142857,knapsack,1,0,2,0.01641470,205,205,12063
3496,0.00200000,0.00013998,0.00090309,0.000908961038961,knapsack,1,0,2,0.03572157,205,205,8755
3497,0.00010000,0.00012298,0.00079338,0.000798571428571,knapsack,1,0,2,0.03663941,205,205,7647
3498,0.00050000,0.00012289,0.00079280,0.000797987012987,knapsack,1,0,2,0.01601167,205,205,7642
3499,0.00050000,0.00013057,0.00084234,0.000847857142857,knapsack,1,0,2,0.01413759,205,205,8142
3500,0.00010000,0.00017484,0.00112800,0.00113532467532,knapsack,1,0,2,0.01817930,205,205,11027
3501,0.00010000,0.00020521,0.00132393,0.00133253246753,knapsack,1,0,2,0.02669412,205,205,13005
3502,0.00010000,0.00021036,0.00135716,0.00136597402597,knapsack,1,0,2,0.01866399,205,205,13276
3503,0.00050000,0.00020231,0.00130518,0.00131370129870,knapsack,1,0,2,0.02393842,205,205,12752
3504,0.00010000,0.00017871,0.00115292,0.00116045454545,knapsack,1,0,2,0.01975760,205,205,11213
3505,0.00010000,0.00014894,0.00096085,0.000967142857143,knapsack,1,0,2,0.03887405,205,205,9395
3506,0.00010000,0.00014502,0.00093560,0.000941688311688,knapsack,1,0,2,0.03795959,205,205,9141
3507,0.00010000,0.00012179,0.00078573,0.000790844155844,knapsack,1,0,2,0.03598483,205,205,7488
3508,0.00010000,0.00013384,0.00086346,0.000869090909091,knapsack,1,0,2,0.02567743,205,205,8273
3509,0.00010000,0.00015529,0.00100184,0.00100837662338,knapsack,1,0,2,0.03861788,205,205,9670
3510,0.00010000,0.00014520,0.00093672,0.000942857142857,knapsack,1,0,2,0.03982715,205,205,9151
3511,0.00050000,0.00013600,0.00087737,0.000883116883117,knapsack,1,0,2,0.03592686,205,205,8541
3512,0.00010000,0.00012521,0.00080778,0.000813051948052,knapsack,1,0,2,0.02221217,205,205,7839
3513,0.00010000,0.00012515,0.00080739,0.000812662337662,knapsack,1,0,2,0.03739543,205,205,7834
3514,0.00200000,0.00014012,0.00090396,0.000909870129870,knapsack,1,0,2,0.02441446,205,205,8810
3515,0.00010000,0.00015929,0.00102765,0.00103435064935,knapsack,1,0,2,0.03067924,205,205,9984
3516,0.00010000,0.00016699,0.00107733,0.00108435064935,knapsack,1,0,2,0.03993336,205,205,10486
3517,0.00010000,0.00018661,0.00120391,0.00121175324675,knapsack,1,0,2,0.02994638,205,205,11839
