----BEGIN SIMULATION RESULTS----
Scenario: bustabit-2019-2020-tiny-utxotargets
| Scenario File | Current Balance | Mean #UTXO | Current #UTXO | #Deposits | #Inputs Spent | #Withdraws | #Uneconomical outputs spent | #Change Created | #Changeless | Min Change Value | Max Change Value | Mean Change Value | Std. Dev. of Change Value | Total Fees | Mean Fees per Withdraw | Cost to Empty (10 sat/vB) | Total Cost | Min Input Size | Max Input Size | Mean Input Size | Std. Dev. of Input Size | Max Output Size | Mean Output Size | Std. Dev. of Output Size | Usage |
| bustabit-2019-2020-tiny-utxotargets | 12.77286533 | 198.339913043 | 200 | 16 | 11487 | 11484 | 0 | 11382 | bnb: **102** ; Total: **102** | 0.00000608 | 0.04989812 | 0.0258275313161 | 0.0156315592348 | 0.88577485 | 0.0000771312129920 | 0.00136000000 | 0.88713485000 | 1 | 2 | 1.00026123302 | 0.0161612970013 | 2 | 1.99111807732 | 0.0938285710171 | knapsack: **10119** ; bnb: **102** ; cg: **1255** ; srd: **8** |
| bustabit-2019-2020-tiny-utxotargets | 12.48856091 | 198.409083333 | 200 | 16 | 11987 | 11984 | 0 | 11882 | bnb: **102** ; Total: **102** | 0.00000608 | 0.04989812 | 0.0257297027394 | 0.0155239967047 | 0.92882452 | 0.0000775053838451 | 0.00136000000 | 0.93018452000 | 1 | 2 | 1.00025033378 | 0.0158206193584 | 2 | 1.99148865154 | 0.0918673481261 | knapsack: **10586** ; bnb: **102** ; cg: **1288** ; srd: **8** |
| bustabit-2019-2020-tiny-utxotargets | 12.35764142 | 198.478640000 | 200 | 17 | 12486 | 12483 | 0 | 12377 | bnb: **106** ; Total: **106** | 0.00000608 | 0.04989812 | 0.0255605234556 | 0.0154399858179 | 0.97044037 | 0.0000777409573019 | 0.00136000000 | 0.97180037000 | 1 | 2 | 1.00024032684 | 0.0155012366204 | 2 | 1.99150845149 | 0.0917611935222 | knapsack: **11025** ; bnb: **106** ; cg: **1343** ; srd: **9** |
| bustabit-2019-2020-tiny-utxotargets | 12.06024436 | 198.537076923 | 200 | 17 | 12986 | 12983 | 0 | 12875 | bnb: **108** ; Total: **108** | 0.00000608 | 0.04989812 | 0.0253233023371 | 0.0153672520268 | 1.00578424 | 0.0000774693245013 | 0.00136000000 | 1.00714424000 | 1 | 2 | 1.00023107140 | 0.0151998619180 | 2 | 1.99168142956 | 0.0908295506487 | knapsack: **11461** ; bnb: **108** ; cg: **1403** ; srd: **11** |
| bustabit-2019-2020-tiny-utxotargets | 12.14808689 | 198.590666667 | 200 | 17 | 13486 | 13483 | 0 | 13367 | bnb: **116** ; Total: **116** | 0.00000608 | 0.04989812 | 0.0251057404309 | 0.0153239936242 | 1.04293945 | 0.0000773521805236 | 0.00136000000 | 1.04429945000 | 1 | 2 | 1.00022250241 | 0.0149154082449 | 2 | 1.99139657346 | 0.0923582169623 | knapsack: **11888** ; bnb: **116** ; cg: **1468** ; srd: **11** |
| bustabit-2019-2020-tiny-utxotargets | 12.10803792 | 198.640571429 | 200 | 17 | 13986 | 13983 | 0 | 13861 | bnb: **122** ; Total: **122** | 0.00000608 | 0.04989812 | 0.0249061678804 | 0.0152957827899 | 1.09126790 | 0.0000780424730029 | 0.00136000000 | 1.09262790000 | 1 | 2 | 1.00021454623 | 0.0146463492309 | 2 | 1.99127511979 | 0.0930020174007 | knapsack: **12305** ; bnb: **122** ; cg: **1544** ; srd: **12** |
| bustabit-2019-2020-tiny-utxotargets | 12.00795436 | 198.687103448 | 200 | 17 | 14487 | 14483 | 0 | 14358 | bnb: **125** ; Total: **125** | 0.00000608 | 0.04989812 | 0.0246834168958 | 0.0152718132961 | 1.12580622 | 0.0000777329434509 | 0.00136000000 | 1.12716622000 | 1 | 2 | 1.00027618587 | 0.0166171194906 | 2 | 1.99136919147 | 0.0925035594045 | knapsack: **12791** ; bnb: **125** ; cg: **1555** ; srd: **12** |
| bustabit-2019-2020-tiny-utxotargets | 11.96396015 | 198.730466667 | 200 | 17 | 14988 | 14983 | 0 | 14852 | bnb: **131** ; Total: **131** | 0.00000608 | 0.04989812 | 0.0244565482992 | 0.0152524122567 | 1.15809541 | 0.0000772939604886 | 0.00136000000 | 1.15945541000 | 1 | 2 | 1.00033371154 | 0.0182653344641 | 2 | 1.99125675766 | 0.0930987461537 | knapsack: **13166** ; bnb: **131** ; cg: **1674** ; srd: **12** |
----END SIMULATION RESULTS----


